"","City","Date","CMI","Province","Start.Date","Policy.A..Complete.Shutdown.","Policy.B..Partial.Shutdowns.","Policy.C..Checkpoints.and.Quarantine.Zones.","population","ConfCount"
"684","Fuzhou",2020-04-06,5.0533,"Fujian","2-4-20",0,1,0,1179720,72
"685","Fuzhou",2020-04-06,3.6254,"Fujian","2-4-20",0,1,0,1179720,72
"686","Fuzhou",2020-04-07,5.0319,"Fujian","2-4-20",0,1,0,1179720,72
"687","Fuzhou",2020-04-07,4.4757,"Fujian","2-4-20",0,1,0,1179720,72
"688","Fuzhou",2020-04-08,4.9554,"Fujian","2-4-20",0,1,0,1179720,72
"689","Fuzhou",2020-04-08,4.4886,"Fujian","2-4-20",0,1,0,1179720,72
"690","Fuzhou",2020-04-10,3.6705,"Fujian","2-4-20",0,1,0,1179720,72
"691","Fuzhou",2020-04-10,3.4361,"Fujian","2-4-20",0,1,0,1179720,72
"692","Fuzhou",2020-04-11,3.6284,"Fujian","2-4-20",0,1,0,1179720,72
"693","Fuzhou",2020-04-11,4.0203,"Fujian","2-4-20",0,1,0,1179720,72
"694","Fuzhou",2020-04-12,3.7215,"Fujian","2-4-20",0,1,0,1179720,72
"695","Fuzhou",2020-04-12,4.5458,"Fujian","2-4-20",0,1,0,1179720,72
"696","Fuzhou",2020-04-13,4.7896,"Fujian","2-4-20",0,1,0,1179720,72
"697","Fuzhou",2020-04-13,4.5441,"Fujian","2-4-20",0,1,0,1179720,72
"698","Fuzhou",2020-04-14,4.7185,"Fujian","2-4-20",0,1,0,1179720,72
"699","Fuzhou",2020-04-14,4.4913,"Fujian","2-4-20",0,1,0,1179720,72
"700","Fuzhou",2020-04-15,4.5806,"Fujian","2-4-20",0,1,0,1179720,72
"701","Fuzhou",2020-04-15,4.805,"Fujian","2-4-20",0,1,0,1179720,72
"702","Fuzhou",2020-04-16,4.5453,"Fujian","2-4-20",0,1,0,1179720,72
"703","Fuzhou",2020-04-16,4.8214,"Fujian","2-4-20",0,1,0,1179720,72
"704","Fuzhou",2020-04-17,4.9021,"Fujian","2-4-20",0,1,0,1179720,72
"705","Fuzhou",2020-04-17,4.6341,"Fujian","2-4-20",0,1,0,1179720,72
"706","Fuzhou",2020-04-18,4.0327,"Fujian","2-4-20",0,1,0,1179720,72
"707","Fuzhou",2020-04-18,4.6613,"Fujian","2-4-20",0,1,0,1179720,72
"708","Fuzhou",2020-04-19,4.2281,"Fujian","2-4-20",0,1,0,1179720,72
"709","Fuzhou",2020-04-19,3.8307,"Fujian","2-4-20",0,1,0,1179720,72
"710","Fuzhou",2020-04-21,4.4236,"Fujian","2-4-20",0,1,0,1179720,72
"711","Fuzhou",2020-04-21,4.5003,"Fujian","2-4-20",0,1,0,1179720,72
"712","Fuzhou",2020-04-22,4.6269,"Fujian","2-4-20",0,1,0,1179720,72
"713","Fuzhou",2020-04-22,4.4721,"Fujian","2-4-20",0,1,0,1179720,72
"714","Fuzhou",2020-04-24,4.8707,"Fujian","2-4-20",0,1,0,1179720,72
"715","Fuzhou",2020-04-24,4.627,"Fujian","2-4-20",0,1,0,1179720,72
"716","Fuzhou",2020-04-25,4.5998,"Fujian","2-4-20",0,1,0,1179720,72
"717","Fuzhou",2020-04-25,4.0112,"Fujian","2-4-20",0,1,0,1179720,72
"718","Fuzhou",2020-04-29,4.85,"Fujian","2-4-20",0,1,0,1179720,72
"719","Fuzhou",2020-04-29,4.6825,"Fujian","2-4-20",0,1,0,1179720,72
"720","Fuzhou",2020-04-30,5.14,"Fujian","2-4-20",0,1,0,1179720,72
"721","Fuzhou",2020-04-30,5.3853,"Fujian","2-4-20",0,1,0,1179720,72
"722","Fuzhou",2020-05-01,4.2789,"Fujian","2-4-20",0,1,0,1179720,72
"723","Fuzhou",2020-05-01,5.3185,"Fujian","2-4-20",0,1,0,1179720,72
"724","Guangyuan",2020-01-29,4.8126,"Sichuan","2-7-20",0,0,1,213365,1
"725","Guangyuan",2020-01-30,4.557,"Sichuan","2-7-20",0,0,1,213365,3
"726","Guangyuan",2020-01-31,3.9826,"Sichuan","2-7-20",0,0,1,213365,2
"727","Guangyuan",2020-02-01,4.0306,"Sichuan","2-7-20",0,0,1,213365,2
"728","Guangyuan",2020-02-02,4.0278,"Sichuan","2-7-20",0,0,1,213365,5
"729","Guangyuan",2020-02-03,4.2888,"Sichuan","2-7-20",0,0,1,213365,5
"730","Guangyuan",2020-02-04,4.0159,"Sichuan","2-7-20",0,0,1,213365,6
"731","Guangyuan",2020-02-05,4.0307,"Sichuan","2-7-20",0,0,1,213365,6
"732","Guangyuan",2020-02-06,4.1191,"Sichuan","2-7-20",0,0,1,213365,6
"733","Guangyuan",2020-02-07,4.1811,"Sichuan","2-7-20",0,0,1,213365,6
"734","Guangyuan",2020-02-08,3.787,"Sichuan","2-7-20",0,0,1,213365,6
"735","Guangyuan",2020-02-09,3.7661,"Sichuan","2-7-20",0,0,1,213365,6
"736","Guangyuan",2020-02-10,3.9944,"Sichuan","2-7-20",0,0,1,213365,6
"737","Guangyuan",2020-02-11,3.921,"Sichuan","2-7-20",0,0,1,213365,6
"738","Guangyuan",2020-02-12,3.8853,"Sichuan","2-7-20",0,0,1,213365,6
"739","Guangyuan",2020-02-13,3.9463,"Sichuan","2-7-20",0,0,1,213365,6
"740","Guangyuan",2020-02-14,3.92,"Sichuan","2-7-20",0,0,1,213365,6
"741","Guangyuan",2020-02-15,3.6653,"Sichuan","2-7-20",0,0,1,213365,6
"742","Guangyuan",2020-02-16,3.8647,"Sichuan","2-7-20",0,0,1,213365,6
"743","Guangyuan",2020-02-17,4.2583,"Sichuan","2-7-20",0,0,1,213365,6
"744","Guangyuan",2020-02-18,4.2744,"Sichuan","2-7-20",0,0,1,213365,6
"745","Guangyuan",2020-02-19,4.3822,"Sichuan","2-7-20",0,0,1,213365,6
"746","Guangyuan",2020-02-20,4.3437,"Sichuan","2-7-20",0,0,1,213365,6
"747","Guangyuan",2020-02-21,4.8582,"Sichuan","2-7-20",0,0,1,213365,6
"748","Guangyuan",2020-02-22,4.5659,"Sichuan","2-7-20",0,0,1,213365,6
"749","Guangyuan",2020-02-23,4.5681,"Sichuan","2-7-20",0,0,1,213365,6
"750","Guangyuan",2020-02-24,5.2612,"Sichuan","2-7-20",0,0,1,213365,6
"751","Guangyuan",2020-02-25,5.0736,"Sichuan","2-7-20",0,0,1,213365,6
"752","Guangyuan",2020-02-26,5.001,"Sichuan","2-7-20",0,0,1,213365,6
"753","Guangyuan",2020-02-27,4.6864,"Sichuan","2-7-20",0,0,1,213365,6
"754","Guangyuan",2020-02-28,5.201,"Sichuan","2-7-20",0,0,1,213365,6
"755","Guangyuan",2020-02-29,5.1328,"Sichuan","2-7-20",0,0,1,213365,6
"756","Guangyuan",2020-03-01,4.9657,"Sichuan","2-7-20",0,0,1,213365,6
"757","Guangyuan",2020-03-02,5.1813,"Sichuan","2-7-20",0,0,1,213365,6
"758","Guangyuan",2020-03-03,5.3058,"Sichuan","2-7-20",0,0,1,213365,6
"759","Guangyuan",2020-03-04,5.309,"Sichuan","2-7-20",0,0,1,213365,6
"760","Guangyuan",2020-03-05,5.1469,"Sichuan","2-7-20",0,0,1,213365,6
"761","Guangyuan",2020-03-06,5.2777,"Sichuan","2-7-20",0,0,1,213365,6
"762","Guangyuan",2020-03-07,5.0449,"Sichuan","2-7-20",0,0,1,213365,6
"763","Guangyuan",2020-03-08,5.0754,"Sichuan","2-7-20",0,0,1,213365,6
"764","Guangyuan",2020-03-09,5.158,"Sichuan","2-7-20",0,0,1,213365,6
"765","Guangyuan",2020-03-10,5.1051,"Sichuan","2-7-20",0,0,1,213365,6
"766","Guangyuan",2020-03-11,5.0418,"Sichuan","2-7-20",0,0,1,213365,6
"767","Guangyuan",2020-03-12,5.0804,"Sichuan","2-7-20",0,0,1,213365,6
"768","Guangyuan",2020-03-13,5.0801,"Sichuan","2-7-20",0,0,1,213365,6
"769","Guangyuan",2020-03-14,4.9397,"Sichuan","2-7-20",0,0,1,213365,6
"770","Guangyuan",2020-03-15,4.7512,"Sichuan","2-7-20",0,0,1,213365,6
"771","Guangyuan",2020-03-17,5.0858,"Sichuan","2-7-20",0,0,1,213365,6
"772","Guangyuan",2020-03-18,5.0127,"Sichuan","2-7-20",0,0,1,213365,6
"773","Guangyuan",2020-03-19,5.005,"Sichuan","2-7-20",0,0,1,213365,6
"774","Guangyuan",2020-03-20,5.099,"Sichuan","2-7-20",0,0,1,213365,6
"775","Guangyuan",2020-03-21,4.8188,"Sichuan","2-7-20",0,0,1,213365,6
"776","Guangyuan",2020-03-22,4.8411,"Sichuan","2-7-20",0,0,1,213365,6
"777","Guangyuan",2020-03-24,4.9621,"Sichuan","2-7-20",0,0,1,213365,6
"778","Guangyuan",2020-03-25,4.9187,"Sichuan","2-7-20",0,0,1,213365,6
"779","Guangyuan",2020-03-27,4.882,"Sichuan","2-7-20",0,0,1,213365,6
"780","Guangyuan",2020-03-29,4.5776,"Sichuan","2-7-20",0,0,1,213365,6
"781","Guangyuan",2020-03-30,4.8634,"Sichuan","2-7-20",0,0,1,213365,6
"782","Guangyuan",2020-04-01,4.9681,"Sichuan","2-7-20",0,0,1,213365,6
"783","Guangyuan",2020-04-02,4.6956,"Sichuan","2-7-20",0,0,1,213365,6
"784","Guangyuan",2020-04-03,4.7055,"Sichuan","2-7-20",0,0,1,213365,6
"785","Guangyuan",2020-04-04,4.7633,"Sichuan","2-7-20",0,0,1,213365,6
"786","Guangyuan",2020-04-05,4.65,"Sichuan","2-7-20",0,0,1,213365,6
"787","Guangyuan",2020-04-06,4.6919,"Sichuan","2-7-20",0,0,1,213365,6
"788","Guangyuan",2020-04-07,4.9475,"Sichuan","2-7-20",0,0,1,213365,6
"789","Guangyuan",2020-04-10,3.6031,"Sichuan","2-7-20",0,0,1,213365,6
"790","Guangyuan",2020-04-11,4.5571,"Sichuan","2-7-20",0,0,1,213365,6
"791","Guangyuan",2020-04-13,4.7958,"Sichuan","2-7-20",0,0,1,213365,6
"792","Guangyuan",2020-04-15,4.6778,"Sichuan","2-7-20",0,0,1,213365,6
"793","Guangyuan",2020-04-16,4.6662,"Sichuan","2-7-20",0,0,1,213365,6
"794","Guangyuan",2020-04-18,4.4572,"Sichuan","2-7-20",0,0,1,213365,6
"795","Guangyuan",2020-04-19,4.516,"Sichuan","2-7-20",0,0,1,213365,6
"796","Guangyuan",2020-04-22,4.4722,"Sichuan","2-7-20",0,0,1,213365,6
"797","Guangyuan",2020-04-23,4.5502,"Sichuan","2-7-20",0,0,1,213365,6
"798","Guangyuan",2020-04-24,4.7961,"Sichuan","2-7-20",0,0,1,213365,6
"799","Guangzhou",2020-01-24,1.5617,"Guangdong","2-7-20",0,0,1,11071424,7
"800","Guangzhou",2020-01-25,1.1917,"Guangdong","2-7-20",0,0,1,11071424,14
"801","Guangzhou",2020-01-26,1.1227,"Guangdong","2-7-20",0,0,1,11071424,17
"802","Guangzhou",2020-01-27,0.9627,"Guangdong","2-7-20",0,0,1,11071424,41
"803","Guangzhou",2020-01-28,0.947,"Guangdong","2-7-20",0,0,1,11071424,51
"804","Guangzhou",2020-01-29,0.9374,"Guangdong","2-7-20",0,0,1,11071424,63
"805","Guangzhou",2020-01-30,0.9329,"Guangdong","2-7-20",0,0,1,11071424,98
"806","Guangzhou",2020-01-31,0.9848,"Guangdong","2-7-20",0,0,1,11071424,112
"807","Guangzhou",2020-02-01,0.9768,"Guangdong","2-7-20",0,0,1,11071424,150
"808","Guangzhou",2020-02-02,0.9485,"Guangdong","2-7-20",0,0,1,11071424,179
"809","Guangzhou",2020-02-03,1.0975,"Guangdong","2-7-20",0,0,1,11071424,200
"810","Guangzhou",2020-02-04,1.0279,"Guangdong","2-7-20",0,0,1,11071424,224
"811","Guangzhou",2020-02-05,1.0336,"Guangdong","2-7-20",0,0,1,11071424,249
"812","Guangzhou",2020-02-06,1.0291,"Guangdong","2-7-20",0,0,1,11071424,270
"813","Guangzhou",2020-02-07,1.0444,"Guangdong","2-7-20",0,0,1,11071424,285
"814","Guangzhou",2020-02-08,0.9549,"Guangdong","2-7-20",0,0,1,11071424,301
"815","Guangzhou",2020-02-09,0.9745,"Guangdong","2-7-20",0,0,1,11071424,307
"816","Guangzhou",2020-02-10,1.5597,"Guangdong","2-7-20",0,0,1,11071424,314
"817","Guangzhou",2020-02-11,1.4749,"Guangdong","2-7-20",0,0,1,11071424,317
"818","Guangzhou",2020-02-12,1.5088,"Guangdong","2-7-20",0,0,1,11071424,323
"819","Guangzhou",2020-02-13,1.4838,"Guangdong","2-7-20",0,0,1,11071424,327
"820","Guangzhou",2020-02-14,1.5225,"Guangdong","2-7-20",0,0,1,11071424,328
"821","Guangzhou",2020-02-15,1.0751,"Guangdong","2-7-20",0,0,1,11071424,335
"822","Guangzhou",2020-02-16,1.0676,"Guangdong","2-7-20",0,0,1,11071424,338
"823","Guangzhou",2020-02-17,1.8517,"Guangdong","2-7-20",0,0,1,11071424,339
"824","Guangzhou",2020-02-18,1.8731,"Guangdong","2-7-20",0,0,1,11071424,339
"825","Guangzhou",2020-02-19,1.9262,"Guangdong","2-7-20",0,0,1,11071424,339
"826","Guangzhou",2020-02-20,2.0049,"Guangdong","2-7-20",0,0,1,11071424,339
"827","Guangzhou",2020-02-21,2.1024,"Guangdong","2-7-20",0,0,1,11071424,339
"828","Guangzhou",2020-02-22,1.6146,"Guangdong","2-7-20",0,0,1,11071424,343
"829","Guangzhou",2020-02-23,1.4733,"Guangdong","2-7-20",0,0,1,11071424,345
"830","Guangzhou",2020-02-24,2.5213,"Guangdong","2-7-20",0,0,1,11071424,345
"831","Guangzhou",2020-02-25,2.5475,"Guangdong","2-7-20",0,0,1,11071424,346
"832","Guangzhou",2020-02-26,2.6036,"Guangdong","2-7-20",0,0,1,11071424,346
"833","Guangzhou",2020-02-27,2.6547,"Guangdong","2-7-20",0,0,1,11071424,346
"834","Guangzhou",2020-02-28,2.7228,"Guangdong","2-7-20",0,0,1,11071424,346
"835","Guangzhou",2020-02-29,2.1411,"Guangdong","2-7-20",0,0,1,11071424,346
"836","Guangzhou",2020-03-01,1.971,"Guangdong","2-7-20",0,0,1,11071424,346
"837","Guangzhou",2020-03-02,3.1551,"Guangdong","2-7-20",0,0,1,11071424,346
"838","Guangzhou",2020-03-03,3.1712,"Guangdong","2-7-20",0,0,1,11071424,346
"839","Guangzhou",2020-03-04,3.0877,"Guangdong","2-7-20",0,0,1,11071424,346
"840","Guangzhou",2020-03-05,3.2136,"Guangdong","2-7-20",0,0,1,11071424,347
"841","Guangzhou",2020-03-06,3.2697,"Guangdong","2-7-20",0,0,1,11071424,347
"842","Guangzhou",2020-03-07,2.5126,"Guangdong","2-7-20",0,0,1,11071424,347
"843","Guangzhou",2020-03-08,2.2654,"Guangdong","2-7-20",0,0,1,11071424,347
"844","Guangzhou",2020-03-09,3.477,"Guangdong","2-7-20",0,0,1,11071424,347
"845","Guangzhou",2020-03-10,3.53,"Guangdong","2-7-20",0,0,1,11071424,347
"846","Guangzhou",2020-03-11,3.5217,"Guangdong","2-7-20",0,0,1,11071424,347
"847","Guangzhou",2020-03-12,3.5601,"Guangdong","2-7-20",0,0,1,11071424,347
"848","Guangzhou",2020-03-13,3.6065,"Guangdong","2-7-20",0,0,1,11071424,347
"849","Guangzhou",2020-03-14,2.847,"Guangdong","2-7-20",0,0,1,11071424,347
"850","Guangzhou",2020-03-15,2.5763,"Guangdong","2-7-20",0,0,1,11071424,348
"851","Guangzhou",2020-03-16,3.7869,"Guangdong","2-7-20",0,0,1,11071424,348
"852","Guangzhou",2020-03-17,3.7649,"Guangdong","2-7-20",0,0,1,11071424,351
"853","Guangzhou",2020-03-18,3.696,"Guangdong","2-7-20",0,0,1,11071424,354
"854","Guangzhou",2020-03-19,3.6785,"Guangdong","2-7-20",0,0,1,11071424,359
"855","Guangzhou",2020-03-20,3.8185,"Guangdong","2-7-20",0,0,1,11071424,366
"856","Guangzhou",2020-03-21,3.0152,"Guangdong","2-7-20",0,0,1,11071424,366
"857","Guangzhou",2020-03-22,2.7754,"Guangdong","2-7-20",0,0,1,11071424,369
"858","Guangzhou",2020-03-23,3.9563,"Guangdong","2-7-20",0,0,1,11071424,373
"859","Guangzhou",2020-03-24,3.9644,"Guangdong","2-7-20",0,0,1,11071424,384
"860","Guangzhou",2020-03-25,3.9739,"Guangdong","2-7-20",0,0,1,11071424,388
"861","Guangzhou",2020-03-26,3.9662,"Guangdong","2-7-20",0,0,1,11071424,400
"862","Guangzhou",2020-03-27,3.9533,"Guangdong","2-7-20",0,0,1,11071424,406
"863","Guangzhou",2020-03-28,3.1674,"Guangdong","2-7-20",0,0,1,11071424,414
"864","Guangzhou",2020-03-29,2.8313,"Guangdong","2-7-20",0,0,1,11071424,420
"865","Guangzhou",2020-03-30,3.9361,"Guangdong","2-7-20",0,0,1,11071424,427
"866","Guangzhou",2020-03-31,3.8447,"Guangdong","2-7-20",0,0,1,11071424,435
"867","Guangzhou",2020-04-01,3.8523,"Guangdong","2-7-20",0,0,1,11071424,440
"868","Guangzhou",2020-04-02,3.8267,"Guangdong","2-7-20",0,0,1,11071424,446
"869","Guangzhou",2020-04-03,3.7078,"Guangdong","2-7-20",0,0,1,11071424,451
"870","Guangzhou",2020-04-04,2.612,"Guangdong","2-7-20",0,0,1,11071424,451
"871","Guangzhou",2020-04-05,2.4234,"Guangdong","2-7-20",0,0,1,11071424,456
"872","Guangzhou",2020-04-06,2.6854,"Guangdong","2-7-20",0,0,1,11071424,463
"873","Guangzhou",2020-04-07,3.9198,"Guangdong","2-7-20",0,0,1,11071424,463
"874","Guangzhou",2020-04-08,3.9836,"Guangdong","2-7-20",0,0,1,11071424,464
"875","Guangzhou",2020-04-09,3.9902,"Guangdong","2-7-20",0,0,1,11071424,467
"876","Guangzhou",2020-04-10,3.0227,"Guangdong","2-7-20",0,0,1,11071424,471
"877","Guangzhou",2020-04-11,3.2042,"Guangdong","2-7-20",0,0,1,11071424,475
"878","Guangzhou",2020-04-12,2.9906,"Guangdong","2-7-20",0,0,1,11071424,479
"879","Guangzhou",2020-04-13,4.0134,"Guangdong","2-7-20",0,0,1,11071424,482
"880","Guangzhou",2020-04-14,3.9943,"Guangdong","2-7-20",0,0,1,11071424,488
"881","Guangzhou",2020-04-15,4.0433,"Guangdong","2-7-20",0,0,1,11071424,490
"882","Guangzhou",2020-04-16,4.0292,"Guangdong","2-7-20",0,0,1,11071424,494
"883","Guangzhou",2020-04-17,4.044,"Guangdong","2-7-20",0,0,1,11071424,499
"884","Guangzhou",2020-04-18,3.2896,"Guangdong","2-7-20",0,0,1,11071424,499
"885","Guangzhou",2020-04-19,2.964,"Guangdong","2-7-20",0,0,1,11071424,499
"886","Guangzhou",2020-04-20,4.0387,"Guangdong","2-7-20",0,0,1,11071424,500
"887","Guangzhou",2020-04-21,4.0213,"Guangdong","2-7-20",0,0,1,11071424,500
"888","Guangzhou",2020-04-22,3.8802,"Guangdong","2-7-20",0,0,1,11071424,500
"889","Guangzhou",2020-04-23,3.9197,"Guangdong","2-7-20",0,0,1,11071424,501
"890","Guangzhou",2020-04-24,3.9478,"Guangdong","2-7-20",0,0,1,11071424,502
"891","Guangzhou",2020-04-25,3.2583,"Guangdong","2-7-20",0,0,1,11071424,502
"892","Guangzhou",2020-04-26,3.7331,"Guangdong","2-7-20",0,0,1,11071424,503
"893","Guangzhou",2020-04-27,4.0693,"Guangdong","2-7-20",0,0,1,11071424,504
"894","Guangzhou",2020-04-28,4.0606,"Guangdong","2-7-20",0,0,1,11071424,504
"895","Guangzhou",2020-04-29,4.0399,"Guangdong","2-7-20",0,0,1,11071424,504
"896","Guangzhou",2020-04-30,4.4409,"Guangdong","2-7-20",0,0,1,11071424,504
"897","Guangzhou",2020-05-01,3.2281,"Guangdong","2-7-20",0,0,1,11071424,504
"898","Guangzhou",2020-05-02,3.0729,"Guangdong","2-7-20",0,0,1,11071424,504
"899","Guiyang",2020-01-24,2.6627,"Guizhou","2-7-20",0,0,1,1171633,1
"900","Guiyang",2020-01-25,2.0417,"Guizhou","2-7-20",0,0,1,1171633,1
"901","Guiyang",2020-01-26,2.1681,"Guizhou","2-7-20",0,0,1,1171633,1
"902","Guiyang",2020-01-27,2.0425,"Guizhou","2-7-20",0,0,1,1171633,1
"903","Guiyang",2020-01-28,1.9418,"Guizhou","2-7-20",0,0,1,1171633,1
"904","Guiyang",2020-01-29,2.0113,"Guizhou","2-7-20",0,0,1,1171633,1
"905","Guiyang",2020-01-30,2.0257,"Guizhou","2-7-20",0,0,1,1171633,1
"906","Guiyang",2020-01-31,2.022,"Guizhou","2-7-20",0,0,1,1171633,4
"907","Guiyang",2020-02-02,1.7323,"Guizhou","2-7-20",0,0,1,1171633,6
"908","Guiyang",2020-02-03,1.826,"Guizhou","2-7-20",0,0,1,1171633,7
"909","Guiyang",2020-02-04,1.6744,"Guizhou","2-7-20",0,0,1,1171633,10
"910","Guiyang",2020-02-05,1.5499,"Guizhou","2-7-20",0,0,1,1171633,12
"911","Guiyang",2020-02-06,1.4021,"Guizhou","2-7-20",0,0,1,1171633,15
"912","Guiyang",2020-02-07,1.3991,"Guizhou","2-7-20",0,0,1,1171633,18
"913","Guiyang",2020-02-08,1.2407,"Guizhou","2-7-20",0,0,1,1171633,18
"914","Guiyang",2020-02-09,1.2285,"Guizhou","2-7-20",0,0,1,1171633,24
"915","Guiyang",2020-02-10,1.6229,"Guizhou","2-7-20",0,0,1,1171633,27
"916","Guiyang",2020-02-11,1.5318,"Guizhou","2-7-20",0,0,1,1171633,29
"917","Guiyang",2020-02-12,1.5649,"Guizhou","2-7-20",0,0,1,1171633,31
"918","Guiyang",2020-02-13,1.6362,"Guizhou","2-7-20",0,0,1,1171633,33
"919","Guiyang",2020-02-14,1.6933,"Guizhou","2-7-20",0,0,1,1171633,34
"920","Guiyang",2020-02-15,1.2808,"Guizhou","2-7-20",0,0,1,1171633,34
"921","Guiyang",2020-02-16,1.4595,"Guizhou","2-7-20",0,0,1,1171633,34
"922","Guiyang",2020-02-17,2.1525,"Guizhou","2-7-20",0,0,1,1171633,36
"923","Guiyang",2020-02-18,2.2013,"Guizhou","2-7-20",0,0,1,1171633,36
"924","Guiyang",2020-02-19,2.3324,"Guizhou","2-7-20",0,0,1,1171633,36
"925","Guiyang",2020-02-20,2.3472,"Guizhou","2-7-20",0,0,1,1171633,36
"926","Guiyang",2020-02-21,2.4636,"Guizhou","2-7-20",0,0,1,1171633,36
"927","Guiyang",2020-02-22,2.0302,"Guizhou","2-7-20",0,0,1,1171633,36
"928","Guiyang",2020-02-23,2.1002,"Guizhou","2-7-20",0,0,1,1171633,36
"929","Guiyang",2020-02-25,3.0847,"Guizhou","2-7-20",0,0,1,1171633,36
"930","Guiyang",2020-02-27,3.2375,"Guizhou","2-7-20",0,0,1,1171633,36
"931","Guiyang",2020-03-02,3.7367,"Guizhou","2-7-20",0,0,1,1171633,36
"932","Guiyang",2020-03-07,3.2614,"Guizhou","2-7-20",0,0,1,1171633,36
"933","Guiyang",2020-03-08,3.2979,"Guizhou","2-7-20",0,0,1,1171633,36
"934","Guiyang",2020-03-09,4.1412,"Guizhou","2-7-20",0,0,1,1171633,36
"935","Guiyang",2020-03-10,4.0729,"Guizhou","2-7-20",0,0,1,1171633,36
"936","Guiyang",2020-03-11,4.0731,"Guizhou","2-7-20",0,0,1,1171633,36
"937","Guiyang",2020-03-12,4.1548,"Guizhou","2-7-20",0,0,1,1171633,36
"938","Guiyang",2020-03-13,4.2177,"Guizhou","2-7-20",0,0,1,1171633,36
"939","Guiyang",2020-03-14,3.5494,"Guizhou","2-7-20",0,0,1,1171633,36
"940","Guiyang",2020-03-16,4.2819,"Guizhou","2-7-20",0,0,1,1171633,36
"941","Guiyang",2020-03-17,4.2656,"Guizhou","2-7-20",0,0,1,1171633,37
"942","Guiyang",2020-03-18,4.3152,"Guizhou","2-7-20",0,0,1,1171633,37
"943","Guiyang",2020-04-19,4.1378,"Guizhou","2-7-20",0,0,1,1171633,36
"944","Hangzhou",2020-01-24,2.2181,"Zhejiang","2-4-20",0,1,0,6241971,6
"945","Hangzhou",2020-01-25,1.8072,"Zhejiang","2-4-20",0,1,0,6241971,12
"946","Hangzhou",2020-01-26,1.5682,"Zhejiang","2-4-20",0,1,0,6241971,27
"947","Hangzhou",2020-01-27,1.45,"Zhejiang","2-4-20",0,1,0,6241971,27
"948","Hangzhou",2020-01-28,1.357,"Zhejiang","2-4-20",0,1,0,6241971,32
"949","Hangzhou",2020-01-29,1.3655,"Zhejiang","2-4-20",0,1,0,6241971,51
"950","Hangzhou",2020-01-30,1.2906,"Zhejiang","2-4-20",0,1,0,6241971,69
"951","Hangzhou",2020-01-31,1.3346,"Zhejiang","2-4-20",0,1,0,6241971,85
"952","Hangzhou",2020-02-01,1.2798,"Zhejiang","2-4-20",0,1,0,6241971,98
"953","Hangzhou",2020-02-02,1.1882,"Zhejiang","2-4-20",0,1,0,6241971,110
"954","Hangzhou",2020-02-03,1.3077,"Zhejiang","2-4-20",0,1,0,6241971,118
"955","Hangzhou",2020-02-04,1.1415,"Zhejiang","2-4-20",0,1,0,6241971,132
"956","Hangzhou",2020-02-05,1.0191,"Zhejiang","2-4-20",0,1,0,6241971,141
"957","Hangzhou",2020-02-06,0.8822,"Zhejiang","2-4-20",0,1,0,6241971,151
"958","Hangzhou",2020-02-07,0.8877,"Zhejiang","2-4-20",0,1,0,6241971,156
"959","Hangzhou",2020-02-08,0.8271,"Zhejiang","2-4-20",0,1,0,6241971,162
"960","Hangzhou",2020-02-09,0.8605,"Zhejiang","2-4-20",0,1,0,6241971,165
"961","Hangzhou",2020-02-10,1.0941,"Zhejiang","2-4-20",0,1,0,6241971,155
"962","Hangzhou",2020-02-11,1.0705,"Zhejiang","2-4-20",0,1,0,6241971,157
"963","Hangzhou",2020-02-12,1.1616,"Zhejiang","2-4-20",0,1,0,6241971,159
"964","Hangzhou",2020-02-13,1.2643,"Zhejiang","2-4-20",0,1,0,6241971,162
"965","Hangzhou",2020-02-14,1.4047,"Zhejiang","2-4-20",0,1,0,6241971,165
"966","Hangzhou",2020-02-15,1.2694,"Zhejiang","2-4-20",0,1,0,6241971,166
"967","Hangzhou",2020-02-16,1.3317,"Zhejiang","2-4-20",0,1,0,6241971,166
"968","Hangzhou",2020-02-17,1.9911,"Zhejiang","2-4-20",0,1,0,6241971,168
"969","Hangzhou",2020-02-18,2.2069,"Zhejiang","2-4-20",0,1,0,6241971,168
"970","Hangzhou",2020-02-19,2.3613,"Zhejiang","2-4-20",0,1,0,6241971,169
"971","Hangzhou",2020-02-20,2.656,"Zhejiang","2-4-20",0,1,0,6241971,169
"972","Hangzhou",2020-02-21,2.8187,"Zhejiang","2-4-20",0,1,0,6241971,169
"973","Hangzhou",2020-02-22,2.3328,"Zhejiang","2-4-20",0,1,0,6241971,169
"974","Hangzhou",2020-02-23,2.2158,"Zhejiang","2-4-20",0,1,0,6241971,169
"975","Hangzhou",2020-02-24,3.5278,"Zhejiang","2-4-20",0,1,0,6241971,169
"976","Hangzhou",2020-02-25,3.6015,"Zhejiang","2-4-20",0,1,0,6241971,169
"977","Hangzhou",2020-02-26,3.5449,"Zhejiang","2-4-20",0,1,0,6241971,169
"978","Hangzhou",2020-02-27,3.7575,"Zhejiang","2-4-20",0,1,0,6241971,169
"979","Hangzhou",2020-02-28,3.8783,"Zhejiang","2-4-20",0,1,0,6241971,169
"980","Hangzhou",2020-02-29,3.0666,"Zhejiang","2-4-20",0,1,0,6241971,169
"981","Hangzhou",2020-03-01,2.895,"Zhejiang","2-4-20",0,1,0,6241971,169
"982","Hangzhou",2020-03-02,4.5428,"Zhejiang","2-4-20",0,1,0,6241971,169
