"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72534014819","2020-01-14T04:39:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","32","35",,,,,"89",,"BKN:07 13 OVC:08 19","29.39","7.00","34","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/20 04:39:02 SPECI KMDW 141039Z 20004KT 7SM BKN013 OVC019 02/00 A3005 RMK AO2 T00170000 (MJF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","32","35","0.00","BR:1 ||",,,"89","30.07","OVC:08 13","29.38","6.00","34","190",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/14/20 04:53:02 METAR KMDW 141053Z 19005KT 6SM BR OVC013 02/00 A3004 RMK AO2 SLP184 T00170000 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T05:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","32","36",,"BR:1 ||",,,"87",,"OVC:08 9","29.38","5.00","34","210",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08901/14/20 05:51:02 SPECI KMDW 141151Z 21005KT 5SM BR OVC009 02/00 A3004 RMK AO2 FIBI (MJF)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","32","35","0.00","BR:1 ||","+0.01","6","89","30.07","OVC:08 9","29.38","5.00","34","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/14/20 05:53:02 METAR KMDW 141153Z 21006KT 5SM BR OVC009 02/00 A3004 RMK AO2 SLP183 T00170000 10017 20011 56002 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","32","35","0.00","BR:1 ||",,,"89","30.08","OVC:08 6","29.39","5.00","34","230",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/14/20 06:53:02 METAR KMDW 141253Z 23007KT 5SM BR OVC006 02/00 A3005 RMK AO2 SLP186 T00170000 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T07:40:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","33","35",,"BR:1 ||",,,"93",,"OVC:08 5","29.39","2.50","34","230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/20 07:40:02 SPECI KMDW 141340Z 23006KT 2 1/2SM BR OVC005 02/01 A3005 RMK AO2 T00170006 (WEB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","33","35","0.00","BR:1 ||",,,"93","30.08","BKN:07 5 OVC:08 14","29.39","2.50","34","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/14/20 07:53:02 METAR KMDW 141353Z 22007KT 2 1/2SM BR BKN005 OVC014 02/01 A3005 RMK AO2 SLP186 T00170006 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","34","36","0.00","BR:1 ||","-0.02","3","93","30.09","OVC:08 6","29.40","3.00","35","210",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/14/20 08:53:02 METAR KMDW 141453Z 21008KT 3SM BR OVC006 02/01 A3006 RMK AO2 SLP189 T00220011 53006 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T09:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34","36",,,"-0.02","3","93","30.09","5","29.39","2.98","35","210",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07072534 31248 82108 10022 20011 39954 40189 53006 710// 91453 555 91415=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T09:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","34","37",,"BR:1 ||",,,"89",,"SCT:04 6 OVC:08 17","29.43","4.00","36","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/14/20 09:27:02 SPECI KMDW 141527Z 23008KT 4SM BR SCT006 OVC017 03/01 A3009 RMK AO2 T00280011 (WEB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T09:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","36","37",,"BR:1 ||",,,"93",,"BKN:07 10 OVC:08 15","29.44","5.00","37","230",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/14/20 09:51:02 SPECI KMDW 141551Z 23007KT 5SM BR BKN010 OVC015 03/02 A3010 RMK AO2 FIBI (WEB)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","35","38","0.00","BR:1 ||",,,"89","30.13","BKN:07 10 OVC:08 15","29.44","5.00","37","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/14/20 09:53:02 METAR KMDW 141553Z 23008KT 5SM BR BKN010 OVC015 03/02 A3010 RMK AO2 SLP203 T00330017 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","34","38","0.00",,,,"86","30.13","OVC:08 10","29.44","7.00","36","260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/20 10:53:02 METAR KMDW 141653Z 26013KT 7SM OVC010 03/01 A3011 RMK AO2 SLP204 T00330011 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","35","40","0.00",,"-0.03","0","83","30.12","OVC:08 13","29.43","9.00","38","250","24","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/14/20 11:53:02 METAR KMDW 141753Z 25014G21KT 9SM OVC013 04/02 A3009 RMK AO2 SLP200 T00440017 10044 20017 50011 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T12:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","35","40",,,,,"83",,"OVC:08 15","29.44","9.00","38","240","25","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/14/20 12:26:02 SPECI KMDW 141826Z 24015G22KT 9SM OVC015 04/02 A3010 RMK AO2 T00440017 (WEB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","35","41","0.00",,,,"79","30.11","BKN:07 18","29.43","10.00","38","250","23","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/14/20 12:53:02 METAR KMDW 141853Z 25013G20KT 10SM BKN018 05/02 A3009 RMK AO2 SLP197 T00500017 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T13:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","41",,,,,"76",,"SCT:04 18","29.41","10.00","38","250",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08701/14/20 13:51:02 SPECI KMDW 141951Z 25014KT 10SM SCT018 05/01 A3008 RMK AO2 FIBI (WEB)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","42","0.00",,,,"73","30.10","SCT:04 18","29.41","10.00","39","250",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/14/20 13:53:02 METAR KMDW 141953Z 25012KT 10SM SCT018 06/01 A3008 RMK AO2 SLP194 T00560011 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","34","42","0.00",,"+0.00","5","73","30.11","FEW:02 20","29.43","10.00","39","250",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/14/20 14:53:02 METAR KMDW 142053Z 25012KT 10SM FEW020 06/01 A3009 RMK AO2 SLP198 T00560011 55001 (MH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T15:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34","42",,,"+0.00","5","73","30.11","26","29.42","9.94","39","250",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32566 22512 10056 20011 39964 40198 55001 92053 555 91421=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","32","41","0.00",,,,"70","30.14","FEW:02 20","29.44","10.00","37","260",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/20 15:53:02 METAR KMDW 142153Z 26012KT 10SM FEW020 05/00 A3011 RMK AO2 SLP205 T00500000 (MH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","32","39","0.00",,,,"76","30.17","FEW:02 20","29.47","10.00","36","250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/14/20 16:53:02 METAR KMDW 142253Z 25008KT 10SM FEW020 04/00 A3014 RMK AO2 SLP216 T00390000 (MH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","32","37","0.00",,"-0.07","1","82","30.19","FEW:02 20","29.49","9.00","35","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/14/20 17:53:02 METAR KMDW 142353Z 27008KT 9SM FEW020 03/00 A3016 RMK AO2 SLP223 T00280000 10061 20028 51023 (MH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","30","35","0.00",,,,"82","30.20","FEW:02 20","29.50","9.00","33","290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09301/14/20 18:53:01 METAR KMDW 150053Z 29005KT 9SM FEW020 02/M01 A3017 RMK AO2 SLP226 T00171011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","29","34","0.00",,,,"82","30.20","FEW:02 20","29.50","9.00","32","290",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09301/14/20 19:53:01 METAR KMDW 150153Z 29004KT 9SM FEW020 01/M02 A3017 RMK AO2 SLP228 T00111017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","28","32","0.00",,"-0.01","1","85","30.21","CLR:00","29.52","9.00","30","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/14/20 20:53:01 METAR KMDW 150253Z 33003KT 9SM CLR 00/M02 A3018 RMK AO2 SLP230 T00001022 51005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T21:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","32",,,"-0.01","1","85","30.21",,"29.51","8.70","30","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32964 03303 10000 21022 39994 40230 51005 90253 555 91503=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","27","31","0.00",,,,"85","30.21","CLR:00","29.52","9.00","30","320",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/14/20 21:53:01 METAR KMDW 150353Z 32004KT 9SM CLR M01/M03 A3018 RMK AO2 SLP231 T10061028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","26","29","0.00",,,,"89","30.22","CLR:00","29.52","9.00","28","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/14/20 22:53:01 METAR KMDW 150453Z 33004KT 9SM CLR M02/M03 A3019 RMK AO2 SLP232 T10171033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","26","30","0.00",,"+0.02","8","85","30.19","CLR:00","29.49","8.00","29","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/14/20 23:53:01 METAR KMDW 150553Z 04005KT 8SM CLR M01/M03 A3015 RMK AO2 SLP222 T10111033 10028 21017 400611017 58008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"36",,,"29.44",,"9.1","0",,"29","43","29","250","27","0.00",,,"250","21","BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):43 24 HR MAX TEMP TIME (LST):1327 24 HR MIN TEMP (F):29 24 HR MIN TEMP TIME (LST):2253 AVERAGE STATION PRESSURE:29.445 MINIMUM SEA LEVEL PRESSURE:30.06 TIME OF OCCURRENCE:0517 PEAK WIND SPEED (MPH):27  PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1108  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1117 AVERAGE WIND SPEED (MPH):9.1  24 HR AVG TEMP (F):36 HEATING DEGREE DAYS:29  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):43  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0717","1644",,"2007-06-13"
"72534014819","2020-01-15T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","27","30","0.00",,,,"88","30.18","CLR:00","29.49","8.00","29","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/15/20 00:53:02 METAR KMDW 150653Z 06003KT 8SM CLR M01/M03 A3015 RMK AO2 SLP220 T10111028 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","26","29","0.00",,,,"89","30.18","CLR:00","29.49","8.00","28","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/15/20 01:53:02 METAR KMDW 150753Z 15004KT 8SM CLR M02/M03 A3015 RMK AO2 SLP220 T10171033 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","26","30","0.00",,"+0.01","8","85","30.17","CLR:00","29.47","7.00","29","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/15/20 02:53:02 METAR KMDW 150853Z 14004KT 7SM CLR M01/M03 A3014 RMK AO2 SLP216 T10111033 58004 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T03:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26","30",,,"+0.01","8","85","30.17",,"29.47","6.84","29","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32961 01404 11011 21033 39981 40216 58004 90853 555 91509=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T03:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","27","30",,"BR:1 ||",,,"88",,"BKN:07 12","29.47","6.00","29","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/15/20 03:26:02 SPECI KMDW 150926Z 11003KT 6SM BR BKN012 M01/M03 A3013 RMK AO2 T10111028 (MJF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","28","30","0.00","BR:1 ||",,,"92","30.15","OVC:08 10","29.46","5.00","29","150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/15/20 03:53:02 METAR KMDW 150953Z 15003KT 5SM BR OVC010 M01/M02 A3012 RMK AO2 SLP209 T10111022 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T04:20:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","29","31",,"BR:1 ||",,,"92",,"OVC:08 8","29.46","5.00","30","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/15/20 04:20:02 SPECI KMDW 151020Z 00000KT 5SM BR OVC008 M01/M02 A3012 RMK AO2 T10061017 (MJF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","30","33","0.00","BR:1 ||",,,"89","30.13","OVC:08 7","29.44","5.00","32","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/15/20 04:53:02 METAR KMDW 151053Z 08007KT 5SM BR OVC007 01/M01 A3011 RMK AO2 SLP204 T00061011 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","30","33","0.00","BR:1 ||","+0.04","6","89","30.14","OVC:08 6","29.44","3.00","32","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12001/15/20 05:53:02 METAR KMDW 151153Z 09007KT 3SM BR OVC006 01/M01 A3011 RMK AO2 SLP205 T00061011 10011 21017 56012 (MJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","30","33","0.00","BR:1 ||",,,"89","30.11","OVC:08 5","29.41","3.00","32","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/15/20 06:53:02 METAR KMDW 151253Z 09010KT 3SM BR OVC005 01/M01 A3008 RMK AO2 SLP197 T00061011 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T07:15:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","31","33",,"BR:1 ||",,,"92",,"OVC:08 4","29.41","3.00","32","100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/15/20 07:15:02 SPECI KMDW 151315Z 10010KT 3SM BR OVC004 01/M01 A3008 RMK AO2 T00061006 (WEB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T07:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","31","33",,"BR:1 ||",,,"92",,"OVC:08 4","29.40","2.50","32","110",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/15/20 07:28:02 SPECI KMDW 151328Z 11010KT 2 1/2SM BR OVC004 01/M01 A3006 RMK AO2 T00061006 (WEB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","31","33","0.00","BR:1 ||",,,"92","30.09","OVC:08 3","29.41","1.75","32","100",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/15/20 07:53:02 METAR KMDW 151353Z 10009KT 1 3/4SM BR OVC003 01/M01 A3007 RMK AO2 SLP191 T00061006 (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-15T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","32","34","0.00","BR:1 ||","+0.05","6","92","30.08","OVC:08 3","29.39","1.75","33","080",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/15/20 08:53:02 METAR KMDW 151453Z 08009KT 1 3/4SM BR OVC003 01/00 A3005 RMK AO2 SLP187 T00110000 56018 $ (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
