city,date,mobility,stay_at_home,pop,covid_cases,mob_change
Wuhan,1/1/20,4.2826,0,11081000,#N/A,0
Wuhan,1/2/20,5.2757,0,11081000,#N/A,23.18918414
Wuhan,1/3/20,5.334,0,11081000,#N/A,24.5505067
Wuhan,1/4/20,4.3842,0,11081000,#N/A,2.372390604
Wuhan,1/5/20,4.1317,0,11081000,#N/A,-3.523560454
Wuhan,1/6/20,5.2662,0,11081000,#N/A,22.96735628
Wuhan,1/7/20,5.2815,0,11081000,#N/A,23.32461589
Wuhan,1/8/20,5.3214,0,11081000,#N/A,24.25629291
Wuhan,1/9/20,5.1513,0,11081000,#N/A,20.28440667
Wuhan,1/10/20,5.2171,0,11081000,#N/A,21.82085649
Wuhan,1/11/20,4.4613,0,11081000,#N/A,4.172698828
Wuhan,1/12/20,4.2045,0,11081000,#N/A,-1.823658525
Wuhan,1/13/20,5.1656,0,11081000,#N/A,20.61831598
Wuhan,1/14/20,5.1121,0,11081000,#N/A,19.36907486
Wuhan,1/15/20,4.9132,0,11081000,44,14.72469995
Wuhan,1/16/20,4.9241,0,11081000,45,14.97921823
Wuhan,1/17/20,4.8733,0,11081000,62,13.79302293
Wuhan,1/18/20,4.0436,0,11081000,121,-5.580721991
Wuhan,1/19/20,4.3249,0,11081000,198,0.987717742
Wuhan,1/20/20,4.2152,0,11081000,258,-1.573810302
Wuhan,1/21/20,3.5992,0,11081000,365,-15.95759585
Wuhan,1/22/20,2.8838,0,11081000,425,-32.66240134
Wuhan,1/23/20,1.9621,1,11081000,495,-54.18437398
Wuhan,1/24/20,1.2811,1,11081000,572,-70.08592911
Wuhan,1/25/20,0.8931,1,11081000,618,-79.14584598
Wuhan,1/26/20,0.6259,1,11081000,698,-85.38504647
Wuhan,1/27/20,0.6573,1,11081000,1590,-84.65184701
Wuhan,1/28/20,0.6747,1,11081000,1905,-84.24555177
Wuhan,1/29/20,0.6829,1,11081000,2261,-84.0540793
Wuhan,1/30/20,0.6645,1,11081000,2639,-84.48372484
Wuhan,1/31/20,0.6906,1,11081000,3215,-83.87428198
Wuhan,2/1/20,0.6902,1,11081000,4109,-83.8836221
Wuhan,2/2/20,0.6617,1,11081000,5142,-84.54910568
Wuhan,2/3/20,0.693,1,11081000,6384,-83.81824126
Wuhan,2/4/20,0.6791,1,11081000,8351,-84.14281044
Wuhan,2/5/20,0.6667,1,11081000,10117,-84.43235418
Wuhan,2/6/20,0.6,1,11081000,11618,-85.98981927
Wuhan,2/7/20,0.6171,1,11081000,13603,-85.59052912
Wuhan,2/8/20,0.609,1,11081000,14982,-85.77966656
Wuhan,2/9/20,0.616,1,11081000,16902,-85.61621445
Wuhan,2/10/20,0.6168,1,11081000,18454,-85.59753421
Wuhan,2/11/20,0.6076,1,11081000,19558,-85.81235698
Wuhan,2/12/20,0.5958,1,11081000,32994,-86.08789053
Wuhan,2/13/20,0.6191,1,11081000,35991,-85.54382852
Wuhan,2/14/20,0.6714,1,11081000,37914,-84.32260776
Wuhan,2/15/20,0.5963,1,11081000,39462,-86.07621538
Wuhan,2/16/20,0.5791,1,11081000,41152,-86.47784056
Wuhan,2/17/20,0.5928,1,11081000,42752,-86.15794144
Wuhan,2/18/20,0.5785,1,11081000,44412,-86.49185074
Wuhan,2/19/20,0.5739,1,11081000,45027,-86.59926213
Wuhan,2/20/20,0.5907,1,11081000,45346,-86.20697707
Wuhan,2/21/20,0.5968,1,11081000,45346,-86.06454023
Wuhan,2/22/20,0.5687,1,11081000,45660,-86.7206837
Wuhan,2/23/20,0.5693,1,11081000,46201,-86.70667352
Wuhan,2/24/20,0.6197,1,11081000,46607,-85.52981833
Wuhan,2/25/20,0.6107,1,11081000,47071,-85.73997105
Wuhan,2/26/20,0.6198,1,11081000,47441,-85.5274833
Wuhan,2/27/20,0.6085,1,11081000,47824,-85.79134171
Wuhan,2/28/20,0.613,1,11081000,48137,-85.68626535
Wuhan,2/29/20,0.6184,1,11081000,48557,-85.56017373
Wuhan,3/1/20,0.6157,1,11081000,49122,-85.62321954
Wuhan,3/2/20,0.654,1,11081000,49315,-84.728903
Wuhan,3/3/20,0.6523,1,11081000,49426,-84.76859851
Wuhan,3/4/20,0.6699,1,11081000,49540,-84.35763321
Wuhan,3/5/20,0.6743,1,11081000,49671,-84.25489189
Wuhan,3/6/20,0.677,1,11081000,49797,-84.19184607
Wuhan,3/7/20,0.6507,1,11081000,49871,-84.805959
Wuhan,3/8/20,0.6526,1,11081000,49912,-84.76159342
Wuhan,3/9/20,0.698,1,11081000,49948,-83.70148975
Wuhan,3/10/20,0.7233,1,11081000,49965,-83.11072713
Wuhan,3/11/20,0.7329,1,11081000,49978,-82.88656424
Wuhan,3/12/20,0.7344,1,11081000,49986,-82.85153878
Wuhan,3/13/20,0.7545,1,11081000,49991,-82.38219773
Wuhan,3/14/20,0.7147,1,11081000,49995,-83.31153972
Wuhan,3/15/20,0.7147,1,11081000,49999,-83.31153972
Wuhan,3/16/20,0.8067,1,11081000,50003,-81.16331201
Wuhan,3/17/20,0.8177,1,11081000,50004,-80.90645869
Wuhan,3/18/20,0.8371,1,11081000,50005,-80.45346285
Wuhan,3/19/20,0.8683,1,11081000,50005,-79.72493345
Wuhan,3/20/20,0.9205,1,11081000,50005,-78.50604773
Wuhan,3/21/20,0.8758,1,11081000,50005,-79.54980619
Wuhan,3/22/20,0.8978,1,11081000,50005,-79.03609957
Wuhan,3/23/20,1.1289,1,11081000,50005,-73.63984495
Wuhan,3/24/20,1.1962,1,11081000,50006,-72.06836968
Wuhan,3/25/20,1.2486,1,11081000,50006,-70.8448139
Wuhan,3/26/20,1.3298,1,11081000,50006,-68.94876944
Wuhan,3/27/20,1.3119,1,11081000,50006,-69.36673983
Wuhan,3/28/20,1.2972,1,11081000,50006,-69.70998926
Wuhan,3/29/20,1.1736,1,11081000,50006,-72.59608649
Wuhan,3/30/20,1.7503,1,11081000,50006,-59.12996778
Wuhan,3/31/20,1.6329,1,11081000,50006,-61.87129314
Wuhan,4/1/20,1.7561,1,11081000,50006,-58.99453603
Wuhan,4/2/20,1.7676,1,11081000,50006,-58.72600757
Wuhan,4/3/20,1.8429,1,11081000,50006,-56.96772988
Wuhan,4/4/20,1.586,1,11081000,50007,-62.96642227
Wuhan,4/5/20,1.5342,1,11081000,50007,-64.17596787
Wuhan,4/6/20,1.7551,1,11081000,50007,-59.01788633
Wuhan,4/7/20,2.0645,1,11081000,50007,-51.79330313
Wuhan,4/8/20,2.3363,0,11081000,50007,-45.44669126
Wuhan,4/9/20,2.3714,0,11081000,50007,-44.62709569
Wuhan,4/10/20,1.773,0,11081000,50007,-58.59991594
Wuhan,4/11/20,1.847,0,11081000,50007,-56.87199365
Wuhan,4/12/20,1.9107,0,11081000,50007,-55.38457946
Wuhan,4/13/20,2.5732,0,11081000,50007,-39.9150049
Wuhan,4/14/20,2.5606,0,11081000,50007,-40.2092187
Wuhan,4/15/20,2.6343,0,11081000,50007,-38.4883015
Wuhan,4/16/20,2.6459,0,11081000,50007,-38.217438
Wuhan,4/17/20,2.678,0,11081000,50333,-37.46789334
Wuhan,4/18/20,2.0237,0,11081000,50333,-52.74599542
Wuhan,4/19/20,2.1044,0,11081000,50333,-50.86162611
Wuhan,4/20/20,2.6957,0,11081000,50333,-37.054593
Wuhan,4/21/20,2.732,0,11081000,50333,-36.20697707
Wuhan,4/22/20,2.8076,0,11081000,50333,-34.4416943
Wuhan,4/23/20,2.8043,0,11081000,50333,-34.51875029
Wuhan,4/24/20,2.8741,0,11081000,50333,-32.88889927
Wuhan,4/25/20,2.3911,0,11081000,50333,-44.16709476
Wuhan,4/26/20,2.7383,0,11081000,50333,-36.05987017
Wuhan,4/27/20,2.9695,0,11081000,50333,-30.66128053
Wuhan,4/28/20,2.9875,0,11081000,50333,-30.24097511
Wuhan,4/29/20,3.0121,0,11081000,50333,-29.6665577
Wuhan,4/30/20,3.4184,0,11081000,50333,-20.17933031
Wuhan,5/1/20,2.6703,0,11081000,50333,-37.64769066
Wuhan,5/2/20,2.4993,0,11081000,50333,-41.64059216
Xiaogan,1/1/20,4.4601,0,4920000,#N/A,0
Xiaogan,1/2/20,4.7081,0,4920000,#N/A,5.560413444
Xiaogan,1/3/20,4.6232,0,4920000,#N/A,3.65686868
Xiaogan,1/4/20,4.3245,0,4920000,#N/A,-3.040290576
Xiaogan,1/5/20,4.0333,0,4920000,#N/A,-9.569292168
Xiaogan,1/6/20,4.3832,0,4920000,#N/A,-1.724176588
Xiaogan,1/7/20,4.5923,0,4920000,#N/A,2.964059102
Xiaogan,1/8/20,4.6288,0,4920000,#N/A,3.782426403
Xiaogan,1/9/20,4.2819,0,4920000,#N/A,-3.995426112
Xiaogan,1/10/20,4.5765,0,4920000,#N/A,2.609806955
Xiaogan,1/11/20,4.6559,0,4920000,#N/A,4.390036098
Xiaogan,1/12/20,4.7264,0,4920000,#N/A,5.970718145
Xiaogan,1/13/20,5.05,0,4920000,#N/A,13.22616085
Xiaogan,1/14/20,5.1506,0,4920000,#N/A,15.48171566
Xiaogan,1/15/20,4.7095,0,4920000,0,5.591802874
Xiaogan,1/16/20,5.147,0,4920000,0,15.40099998
Xiaogan,1/17/20,5.2831,0,4920000,0,18.45250106
Xiaogan,1/18/20,5.0967,0,4920000,0,14.27322257
Xiaogan,1/19/20,5.4714,0,4920000,0,22.6743795
Xiaogan,1/20/20,5.8366,0,4920000,0,30.86253671
Xiaogan,1/21/20,5.7154,0,4920000,0,28.14510885
Xiaogan,1/22/20,5.9112,0,4920000,0,32.53514495
Xiaogan,1/23/20,5.7562,0,4920000,22,29.05988655
Xiaogan,1/24/20,4.5464,1,4920000,26,1.934934194
Xiaogan,1/25/20,2.8695,1,4920000,55,-35.66287751
Xiaogan,1/26/20,2.2358,1,4920000,100,-49.87107912
Xiaogan,1/27/20,2.2105,1,4920000,173,-50.43833098
Xiaogan,1/28/20,2.0667,1,4920000,274,-53.66247394
Xiaogan,1/29/20,1.9157,1,4920000,399,-57.04804825
Xiaogan,1/30/20,1.6524,1,4920000,541,-62.95150333
Xiaogan,1/31/20,1.6138,1,4920000,628,-63.81695478
Xiaogan,2/1/20,1.6082,1,4920000,749,-63.9425125
Xiaogan,2/2/20,1.5757,1,4920000,918,-64.67119571
Xiaogan,2/3/20,1.5841,1,4920000,1120,-64.48285913
Xiaogan,2/4/20,1.5392,1,4920000,1462,-65.48956301
Xiaogan,2/5/20,1.5238,1,4920000,1886,-65.83484675
Xiaogan,2/6/20,1.4866,1,4920000,2141,-66.66890877
Xiaogan,2/7/20,1.4859,1,4920000,2313,-66.68460348
Xiaogan,2/8/20,1.52,1,4920000,2436,-65.92004664
Xiaogan,2/9/20,1.5128,1,4920000,2541,-66.08147799
Xiaogan,2/10/20,1.4855,1,4920000,2642,-66.69357189
Xiaogan,2/11/20,1.4427,1,4920000,2751,-67.65319163
Xiaogan,2/12/20,1.4524,1,4920000,2874,-67.43570772
Xiaogan,2/13/20,1.4779,1,4920000,3009,-66.86397166
Xiaogan,2/14/20,1.5173,1,4920000,3114,-65.98058339
Xiaogan,2/15/20,1.5369,1,4920000,3201,-65.54113136
Xiaogan,2/16/20,1.3889,1,4920000,3279,-68.85944261
Xiaogan,2/17/20,1.3856,1,4920000,3320,-68.93343199
Xiaogan,2/18/20,1.3667,1,4920000,3344,-69.3571893
Xiaogan,2/19/20,1.3691,1,4920000,3329,-69.30337885
Xiaogan,2/20/20,1.4121,1,4920000,3346,-68.3392749
Xiaogan,2/21/20,1.4164,1,4920000,3427,-68.24286451
Xiaogan,2/22/20,1.3949,1,4920000,3429,-68.72491648
Xiaogan,2/23/20,1.384,1,4920000,3443,-68.96930562
Xiaogan,2/24/20,1.458,1,4920000,3465,-67.31015
Xiaogan,2/25/20,1.4545,1,4920000,3482,-67.38862357
Xiaogan,2/26/20,1.4787,1,4920000,3501,-66.84603484
Xiaogan,2/27/20,1.4111,1,4920000,3516,-68.36169593
Xiaogan,2/28/20,1.419,1,4920000,3517,-68.18456985
Xiaogan,2/29/20,1.5293,1,4920000,3518,-65.71153113
Xiaogan,3/1/20,1.5232,1,4920000,3518,-65.84829937
Xiaogan,3/2/20,1.5509,1,4920000,3518,-65.22723706
Xiaogan,3/3/20,1.5413,1,4920000,3518,-65.44247887
Xiaogan,3/4/20,1.5732,1,4920000,3518,-64.72724827
Xiaogan,3/5/20,1.5859,1,4920000,3518,-64.44250129
Xiaogan,3/6/20,1.5901,1,4920000,3518,-64.348333
Xiaogan,3/7/20,1.6015,1,4920000,3518,-64.09273335
Xiaogan,3/8/20,1.6138,1,4920000,3518,-63.81695478
Xiaogan,3/9/20,1.6097,1,4920000,3518,-63.90888097
Xiaogan,3/10/20,1.6861,1,4920000,3518,-62.19591489
Xiaogan,3/11/20,1.7285,1,4920000,3518,-61.24526356
Xiaogan,3/12/20,1.7167,1,4920000,3518,-61.50983162
Xiaogan,3/13/20,1.7168,1,4920000,3518,-61.50758952
Xiaogan,3/14/20,1.7602,1,4920000,3518,-60.53451716
Xiaogan,3/15/20,2.8012,1,4920000,3518,-37.19423331
Xiaogan,3/16/20,3.5111,1,4920000,3518,-21.27754983
Xiaogan,3/17/20,4.1262,1,4920000,3518,-7.486379229
Xiaogan,3/18/20,4.4589,1,4920000,3518,-0.026905226
Xiaogan,3/19/20,4.611,1,4920000,3518,3.383332212
Xiaogan,3/20/20,4.7147,1,4920000,3518,5.708392189
Xiaogan,3/21/20,4.6859,1,4920000,3518,5.062666756
Xiaogan,3/22/20,4.7278,1,4920000,3518,6.002107576
Xiaogan,3/23/20,4.9102,1,4920000,3518,10.09170198
Xiaogan,3/24/20,4.9416,1,4920000,3518,10.79572207
Xiaogan,3/25/20,4.6614,0,4920000,3518,4.513351719
Xiaogan,3/26/20,4.5704,0,4920000,3518,2.473038721
Xiaogan,3/27/20,4.1463,0,4920000,3518,-7.035716688
Xiaogan,3/28/20,4.4121,0,4920000,3518,-1.076209054
Xiaogan,3/29/20,3.8428,0,4920000,3518,-13.84049685
Xiaogan,3/30/20,4.5973,0,4920000,3518,3.076164212
Xiaogan,3/31/20,4.4895,0,4920000,3518,0.659178045
Xiaogan,4/1/20,4.6063,0,4920000,3518,3.277953409
Xiaogan,4/2/20,4.5323,0,4920000,3518,1.618797785
Xiaogan,4/3/20,4.66,0,4920000,3518,4.481962288
Xiaogan,4/4/20,4.9211,0,4920000,3518,10.33609112
Xiaogan,4/5/20,4.462,0,4920000,3518,0.042599942
Xiaogan,4/6/20,4.3831,0,4920000,3518,-1.72641869
Xiaogan,4/7/20,4.5271,0,4920000,3518,1.502208471
Xiaogan,4/8/20,4.4933,0,4920000,3518,0.744377929
Xiaogan,4/9/20,4.4385,0,4920000,3518,-0.484294074
Xiaogan,4/10/20,3.1195,0,4920000,3518,-30.05762203
Xiaogan,4/11/20,3.7275,0,4920000,3518,-16.42564068
Xiaogan,4/12/20,4.092,0,4920000,3518,-8.25317818
Xiaogan,4/13/20,4.2736,0,4920000,3518,-4.181520594
Xiaogan,4/14/20,4.1851,0,4920000,3518,-6.165781036
Xiaogan,4/15/20,4.1953,0,4920000,3518,-5.937086612
Xiaogan,4/16/20,4.1656,0,4920000,3518,-6.602990964
Xiaogan,4/17/20,4.2081,0,4920000,3518,-5.650097531
Xiaogan,4/18/20,3.5349,0,4920000,3518,-20.74392951
Xiaogan,4/19/20,3.9401,0,4920000,3518,-11.65893141
Xiaogan,4/20/20,3.7863,0,4920000,3518,-15.10728459
Xiaogan,4/21/20,3.9083,0,4920000,3518,-12.37191991
Xiaogan,4/22/20,3.9513,0,4920000,3518,-11.40781597
Xiaogan,4/23/20,3.9106,0,4920000,3518,-12.32035156
Xiaogan,4/24/20,4.0033,0,4920000,3518,-10.24192283
Xiaogan,4/25/20,3.8016,0,4920000,3518,-14.76424295
Xiaogan,4/26/20,3.9609,0,4920000,3518,-11.19257416
Xiaogan,4/27/20,3.9505,0,4920000,3518,-11.42575279
Xiaogan,4/28/20,4.0038,0,4920000,3518,-10.23071232
Xiaogan,4/29/20,3.9763,0,4920000,3518,-10.84729042
Xiaogan,4/30/20,4.5503,0,4920000,3518,2.02237618
Xiaogan,5/1/20,4.745,0,4920000,3518,6.387749154
Xiaogan,5/2/20,4.4346,0,4920000,3518,-0.57173606
Huanggang,1/1/20,4.2978,0,6330000,#N/A,0
Huanggang,1/2/20,4.5547,0,6330000,#N/A,5.977476849
Huanggang,1/3/20,4.5539,0,6330000,#N/A,5.958862674
Huanggang,1/4/20,4.2053,0,6330000,#N/A,-2.152263949
Huanggang,1/5/20,4.154,0,6330000,#N/A,-3.345897901
Huanggang,1/6/20,4.4783,0,6330000,#N/A,4.199823165
Huanggang,1/7/20,4.5054,0,6330000,#N/A,4.830378333
Huanggang,1/8/20,4.6521,0,6330000,#N/A,8.243752618
Huanggang,1/9/20,4.3122,0,6330000,#N/A,0.335055144
Huanggang,1/10/20,4.4377,0,6330000,#N/A,3.2551538
Huanggang,1/11/20,4.5695,0,6330000,#N/A,6.32183908
Huanggang,1/12/20,4.7733,0,6330000,#N/A,11.06380008
Huanggang,1/13/20,5.0722,0,6330000,#N/A,18.0185211
Huanggang,1/14/20,5.1718,0,6330000,#N/A,20.33598585
Huanggang,1/15/20,4.8305,0,6330000,0,12.39471357
Huanggang,1/16/20,5.4302,0,6330000,0,26.34836428
Huanggang,1/17/20,5.6343,0,6330000,0,31.0973056
Huanggang,1/18/20,5.6297,0,6330000,0,30.99027409
Huanggang,1/19/20,6.0103,0,6330000,0,39.8459677
Huanggang,1/20/20,6.4254,0,6330000,12,49.5043976
Huanggang,1/21/20,6.2298,0,6330000,0,44.95323189
Huanggang,1/22/20,6.4569,0,6330000,12,50.23733073
Huanggang,1/23/20,6.2484,1,6330000,12,45.38601145
Huanggang,1/24/20,4.5861,1,6330000,64,6.708083205
Huanggang,1/25/20,2.7471,1,6330000,122,-36.08125087
Huanggang,1/26/20,2.197,1,6330000,154,-48.88082275
Huanggang,1/27/20,2.1663,1,6330000,213,-49.5951417
Huanggang,1/28/20,2.2562,1,6330000,324,-47.50337382
Huanggang,1/29/20,2.2681,1,6330000,496,-47.22648797
Huanggang,1/30/20,2.1833,1,6330000,573,-49.19959049
Huanggang,1/31/20,1.9718,1,6330000,726,-54.12071292
Huanggang,2/1/20,1.977,1,6330000,1002,-53.99972079
Huanggang,2/2/20,1.8868,1,6330000,1246,-56.09846898
Huanggang,2/3/20,1.9086,1,6330000,1422,-55.59123272
Huanggang,2/4/20,1.8888,1,6330000,1645,-56.05193355
Huanggang,2/5/20,1.9101,1,6330000,1807,-55.55633115
Huanggang,2/6/20,1.7927,1,6330000,1897,-58.28796128
Huanggang,2/7/20,1.8898,1,6330000,2041,-56.02866583
Huanggang,2/8/20,1.8596,1,6330000,2141,-56.73135092
Huanggang,2/9/20,1.8706,1,6330000,2252,-56.47540602
Huanggang,2/10/20,1.8541,1,6330000,2332,-56.85932337
Huanggang,2/11/20,1.8633,1,6330000,2398,-56.64526037
Huanggang,2/12/20,1.9334,1,6330000,2662,-55.01419331
Huanggang,2/13/20,1.9656,1,6330000,2791,-54.26497278
Huanggang,2/14/20,2.0456,1,6330000,2817,-52.40355531
Huanggang,2/15/20,1.8985,1,6330000,2823,-55.82623668
Huanggang,2/16/20,1.7615,1,6330000,2831,-59.0139141
Huanggang,2/17/20,1.7259,1,6330000,2828,-59.84224487
Huanggang,2/18/20,1.6993,1,6330000,2844,-60.46116618
Huanggang,2/19/20,1.7054,1,6330000,2839,-60.3192331
Huanggang,2/20/20,1.734,1,6330000,2856,-59.65377635
Huanggang,2/21/20,1.7129,1,6330000,2883,-60.14472521
Huanggang,2/22/20,1.728,1,6330000,2899,-59.79338266
Huanggang,2/23/20,1.729,1,6330000,2904,-59.77011494
Huanggang,2/24/20,1.8292,1,6330000,2904,-57.43868956
Huanggang,2/25/20,1.8253,1,6330000,2904,-57.52943366
Huanggang,2/26/20,1.8034,1,6330000,2904,-58.0389967
Huanggang,2/27/20,1.7545,1,6330000,2904,-59.17678812
Huanggang,2/28/20,1.7476,1,6330000,2904,-59.33733538
Huanggang,2/29/20,1.9497,1,6330000,2904,-54.6349295
Huanggang,3/1/20,1.9788,1,6330000,2905,-53.95783889
Huanggang,3/2/20,1.9895,1,6330000,2905,-53.70887431
Huanggang,3/3/20,1.9694,1,6330000,2907,-54.17655545
Huanggang,3/4/20,2.0276,1,6330000,2907,-52.82237424
Huanggang,3/5/20,2.0561,1,6330000,2907,-52.15924426
Huanggang,3/6/20,2.0423,1,6330000,2907,-52.48033878
Huanggang,3/7/20,2.1221,1,6330000,2907,-50.62357485
Huanggang,3/8/20,2.1496,1,6330000,2907,-49.9837126
Huanggang,3/9/20,2.1408,1,6330000,2907,-50.18846852
Huanggang,3/10/20,2.3025,1,6330000,2907,-46.42607846
Huanggang,3/11/20,2.8097,1,6330000,2907,-34.6246917
Huanggang,3/12/20,3.3713,1,6330000,2907,-21.55754107
Huanggang,3/13/20,4.0189,1,6330000,2907,-6.489366653
Huanggang,3/14/20,4.6977,1,6330000,2907,9.304760575
Huanggang,3/15/20,4.8463,1,6330000,2907,12.76234352
Huanggang,3/16/20,4.6151,1,6330000,2907,7.382847038
Huanggang,3/17/20,4.7982,1,6330000,2907,11.64316627
Huanggang,3/18/20,4.8912,1,6330000,2907,13.80706408
Huanggang,3/19/20,5.0421,1,6330000,2907,17.31816278
Huanggang,3/20/20,5.1756,1,6330000,2907,20.42440318
Huanggang,3/21/20,5.0508,1,6330000,2907,17.52059193
Huanggang,3/22/20,5.1352,1,6330000,2907,19.48438736
Huanggang,3/23/20,5.262,1,6330000,2907,22.43473405
Huanggang,3/24/20,5.2473,1,6330000,2907,22.09269859
Huanggang,3/25/20,4.9876,0,6330000,2907,16.05007213
Huanggang,3/26/20,4.8884,0,6330000,2907,13.74191447
Huanggang,3/27/20,4.5251,0,6330000,2907,5.288752385
Huanggang,3/28/20,4.6489,0,6330000,2907,8.169295919
Huanggang,3/29/20,3.8744,0,6330000,2907,-9.851551957
Huanggang,3/30/20,4.6811,0,6330000,2907,8.91851645
Huanggang,3/31/20,4.5684,0,6330000,2907,6.29624459
Huanggang,4/1/20,4.7704,0,6330000,2907,10.9963237
Huanggang,4/2/20,4.7186,0,6330000,2907,9.791055889
Huanggang,4/3/20,4.8812,0,6330000,2907,13.5743869
Huanggang,4/4/20,5.0804,0,6330000,2907,18.20931639
Huanggang,4/5/20,4.6727,0,6330000,2907,8.723067616
Huanggang,4/6/20,4.5085,0,6330000,2907,4.90250826
Huanggang,4/7/20,4.5923,0,6330000,2907,6.852343059
Huanggang,4/8/20,4.5465,0,6330000,2907,5.786681558
Huanggang,4/9/20,4.5136,0,6330000,2907,5.021173624
Huanggang,4/10/20,3.2946,0,6330000,2907,-23.34217507
Huanggang,4/11/20,3.8244,0,6330000,2907,-11.01493788
Huanggang,4/12/20,4.2317,0,6330000,2907,-1.537996184
Huanggang,4/13/20,4.3546,0,6330000,2907,1.321606403
Huanggang,4/14/20,4.2407,0,6330000,2907,-1.328586719
Huanggang,4/15/20,4.2791,0,6330000,2907,-0.435106333
Huanggang,4/16/20,4.2509,0,6330000,2907,-1.091255991
Huanggang,4/17/20,4.2592,0,6330000,2907,-0.898133929
Huanggang,4/18/20,3.6772,0,6330000,2907,-14.43994602
Huanggang,4/19/20,4.0482,0,6330000,2907,-5.807622505
Huanggang,4/20/20,4.0026,0,6330000,2907,-6.868630462
Huanggang,4/21/20,3.9934,0,6330000,2907,-7.082693471
Huanggang,4/22/20,4.1353,0,6330000,2907,-3.781004235
Huanggang,4/23/20,4.1067,0,6330000,2907,-4.44646098
Huanggang,4/24/20,4.1928,0,6330000,2907,-2.443110429
Huanggang,4/25/20,4.0645,0,6330000,2907,-5.428358695
Huanggang,4/26/20,4.1649,0,6330000,2907,-3.092279771
Huanggang,4/27/20,4.1372,0,6330000,2907,-3.73679557
Huanggang,4/28/20,4.1422,0,6330000,2907,-3.620456978
Huanggang,4/29/20,4.1683,0,6330000,2907,-3.013169529
Huanggang,4/30/20,4.6455,0,6330000,2907,8.090185676
Huanggang,5/1/20,4.7856,0,6330000,2907,11.34999302
Huanggang,5/2/20,4.6866,0,6330000,2907,9.046488901
Jingzhou,1/1/20,4.2281,0,5590200,#N/A,0
Jingzhou,1/2/20,4.4876,0,5590200,#N/A,6.137508574
Jingzhou,1/3/20,4.4969,0,5590200,#N/A,6.357465528
Jingzhou,1/4/20,4.1998,0,5590200,#N/A,-0.669331378
Jingzhou,1/5/20,4.0169,0,5590200,#N/A,-4.995151486
Jingzhou,1/6/20,4.399,0,5590200,#N/A,4.042004683
Jingzhou,1/7/20,4.6202,0,5590200,#N/A,9.273669024
Jingzhou,1/8/20,4.591,0,5590200,#N/A,8.583051489
Jingzhou,1/9/20,4.4879,0,5590200,#N/A,6.144603959
Jingzhou,1/10/20,4.6517,0,5590200,#N/A,10.01868452
Jingzhou,1/11/20,4.6168,0,5590200,#N/A,9.193254653
Jingzhou,1/12/20,4.7046,0,5590200,#N/A,11.26983752
Jingzhou,1/13/20,5.1075,0,5590200,#N/A,20.79894042
Jingzhou,1/14/20,5.2657,0,5590200,#N/A,24.54057378
Jingzhou,1/15/20,4.9747,0,5590200,0,17.65804972
Jingzhou,1/16/20,5.4155,0,5590200,0,28.08353634
Jingzhou,1/17/20,5.5034,0,5590200,0,30.16248433
Jingzhou,1/18/20,5.5018,0,5590200,0,30.12464227
Jingzhou,1/19/20,5.8453,0,5590200,0,38.24885883
Jingzhou,1/20/20,6.2194,0,5590200,0,47.09680471
Jingzhou,1/21/20,6.1414,0,5590200,0,45.25200445
Jingzhou,1/22/20,6.0312,0,5590200,6,42.64563279
Jingzhou,1/23/20,5.2988,0,5590200,8,25.32343133
Jingzhou,1/24/20,4.3001,1,5590200,10,1.702892552
Jingzhou,1/25/20,3.2376,1,5590200,33,-23.42659824
Jingzhou,1/26/20,2.6485,1,5590200,47,-37.35957049
Jingzhou,1/27/20,2.3438,1,5590200,71,-44.56611717
Jingzhou,1/28/20,2.1943,1,5590200,101,-48.10198434
Jingzhou,1/29/20,2.1605,1,5590200,151,-48.90139779
Jingzhou,1/30/20,2.0842,1,5590200,221,-50.70599087
Jingzhou,1/31/20,2.0037,1,5590200,287,-52.60991935
Jingzhou,2/1/20,1.8673,1,5590200,333,-55.83595468
Jingzhou,2/2/20,1.7723,1,5590200,499,-58.0828268
Jingzhou,2/3/20,1.8071,1,5590200,613,-57.25976207
Jingzhou,2/4/20,1.7329,1,5590200,713,-59.01468745
Jingzhou,2/5/20,1.6806,1,5590200,801,-60.25164968
Jingzhou,2/6/20,1.5687,1,5590200,885,-62.89822852
Jingzhou,2/7/20,1.661,1,5590200,941,-60.71521487
Jingzhou,2/8/20,1.6858,1,5590200,997,-60.12866299
Jingzhou,2/9/20,1.6823,1,5590200,1045,-60.21144249
Jingzhou,2/10/20,1.63,1,5590200,1075,-61.44840472
Jingzhou,2/11/20,1.6492,1,5590200,1110,-60.99430004
Jingzhou,2/12/20,1.6577,1,5590200,1431,-60.79326411
Jingzhou,2/13/20,1.7388,1,5590200,1447,-58.87514486
Jingzhou,2/14/20,1.7837,1,5590200,1478,-57.81320215
Jingzhou,2/15/20,1.8656,1,5590200,1490,-55.87616187
Jingzhou,2/16/20,1.5825,1,5590200,1501,-62.57184078
Jingzhou,2/17/20,1.5164,1,5590200,1537,-64.13519075
Jingzhou,2/18/20,1.4995,1,5590200,1541,-64.53489747
Jingzhou,2/19/20,1.4994,1,5590200,1510,-64.5372626
Jingzhou,2/20/20,1.5429,1,5590200,1517,-63.50843168
Jingzhou,2/21/20,1.5451,1,5590200,1560,-63.45639886
Jingzhou,2/22/20,1.5648,1,5590200,1566,-62.99046853
